date,total_users,impression,click,region,categories,access,ctr
2020-12-08,1272.0,153558.0,12274.0,Malaysia,Clothing & Accessories,Mobile,0.07993071022024252
2020-12-08,681.0,82190.0,6570.0,Malaysia,Electronics,Web,0.07993673196252586
2020-12-08,3161.0,381745.0,30512.0,Malaysia,Electronics,Mobile,0.07992770042829637
2020-12-08,176.0,21175.0,1693.0,Malaysia,Home & Living,Web,0.07995277449822905
2020-12-08,673.0,81188.0,6490.0,Malaysia,Home & Living,Mobile,0.07993792186037345
2020-12-08,1132.0,136717.0,10928.0,Malaysia,Food & Beverages,Web,0.07993153740939313
2020-12-08,2136.0,257911.0,20615.0,Malaysia,Food & Beverages,Mobile,0.07993067375955272
2020-12-08,581.0,70165.0,5609.0,Malaysia,Hobbie & Books,Web,0.07994014109598803
2020-12-08,739.0,89239.0,7133.0,Malaysia,Hobbie & Books,Mobile,0.07993142011900627
2020-12-08,194.0,23336.0,1866.0,Malaysia,Health & Wellness,Web,0.07996229002399725
2020-12-08,1650.0,199269.0,15928.0,Malaysia,Health & Wellness,Mobile,0.07993215201561708
2020-12-08,326.0,39254.0,3138.0,Malaysia,Sports & Outdoors,Web,0.07994089774290518
2020-12-08,1867.0,225449.0,18020.0,Malaysia,Sports & Outdoors,Mobile,0.07992938535988184
2020-12-08,770.0,92957.0,7430.0,Malaysia,Travel,Web,0.0799294297363297
2020-12-08,4942.0,596757.0,47698.0,Malaysia,Travel,Mobile,0.07992868118849046
2020-12-08,709.0,85606.0,6843.0,Malaysia,Pet,Web,0.07993598579538817
2020-12-08,366.0,44186.0,3532.0,Malaysia,Pet,Mobile,0.07993482098402209
2020-12-08,645.0,77801.0,6219.0,Malaysia,Others,Web,0.07993470520944461
2020-12-08,377.0,45486.0,3636.0,Malaysia,Others,Mobile,0.07993668381480015
2020-12-08,2794.0,337394.0,26967.0,Thailand,Clothing & Accessories,Web,0.07992732532291623
2020-12-08,898.0,108424.0,8666.0,Thailand,Clothing & Accessories,Mobile,0.07992695344204236
2020-12-08,854.0,103141.0,8244.0,Thailand,Electronics,Web,0.07992941701166364
2020-12-08,1380.0,166615.0,13318.0,Thailand,Electronics,Mobile,0.07993277916154008
2020-12-08,854.0,103038.0,8236.0,Thailand,Home & Living,Web,0.07993167569246297
2020-12-08,5633.0,680239.0,54370.0,Thailand,Home & Living,Mobile,0.07992779008554346
2020-12-08,2379.0,287237.0,22959.0,Thailand,Food & Beverages,Web,0.07993051034511571
2020-12-08,901.0,108802.0,8697.0,Thailand,Food & Beverages,Mobile,0.07993419238616938
2020-12-08,691.0,83393.0,6666.0,Thailand,Hobbie & Books,Web,0.07993476670703777
2020-12-08,1073.0,129579.0,10357.0,Thailand,Hobbie & Books,Mobile,0.07992807476520115
2020-12-08,1489.0,179716.0,14365.0,Thailand,Health & Wellness,Web,0.07993166996817201
2020-12-08,164.0,19774.0,1581.0,Thailand,Health & Wellness,Mobile,0.07995347425912815
2020-12-08,1476.0,178207.0,14244.0,Thailand,Sports & Outdoors,Web,0.07992952016475223
2020-12-08,366.0,44198.0,3533.0,Thailand,Sports & Outdoors,Mobile,0.0799357436988099
2020-12-08,1107.0,133588.0,10678.0,Thailand,Travel,Web,0.07993232925113034
2020-12-08,1391.0,167948.0,13424.0,Thailand,Travel,Mobile,0.0799295019887108
2020-12-08,339.0,40857.0,3266.0,Thailand,Pet,Web,0.07993734243826027
2020-12-08,441.0,53152.0,4249.0,Thailand,Pet,Mobile,0.07994054786273329
2020-12-08,172.0,20692.0,1654.0,Thailand,Others,Web,0.07993427411560024
2020-12-08,2865.0,345985.0,27654.0,Thailand,Others,Mobile,0.07992832059193318
2020-12-08,1535.0,185383.0,14818.0,Indonesia,Clothing & Accessories,Web,0.07993181683325871
2020-12-08,1089.0,131517.0,10512.0,Indonesia,Clothing & Accessories,Mobile,0.07992883049339629
2020-12-08,1376.0,166171.0,13282.0,Indonesia,Electronics,Web,0.07992971096039622
2020-12-08,2302.0,277931.0,22215.0,Indonesia,Electronics,Mobile,0.07992991066127923
2020-12-08,1340.0,161753.0,12929.0,Indonesia,Home & Living,Web,0.07993051133518389
2020-12-08,248.0,29875.0,2388.0,Indonesia,Home & Living,Mobile,0.07993305439330543
2020-12-08,336.0,40518.0,3239.0,Indonesia,Food & Beverages,Web,0.07993977985093045
2020-12-08,3635.0,439000.0,35089.0,Indonesia,Food & Beverages,Mobile,0.07992938496583143
2020-12-08,1428.0,172465.0,13785.0,Indonesia,Hobbie & Books,Web,0.07992926100948018
2020-12-08,4019.0,485319.0,38791.0,Indonesia,Hobbie & Books,Mobile,0.07992887152573874
2020-12-08,2450.0,295835.0,23646.0,Indonesia,Health & Wellness,Web,0.07992969053695471
2020-12-08,2126.0,256699.0,20518.0,Indonesia,Health & Wellness,Mobile,0.07993019061235143
2020-12-08,1985.0,239630.0,19153.0,Indonesia,Sports & Outdoors,Web,0.07992738805658724
2020-12-08,187.0,22557.0,1803.0,Indonesia,Sports & Outdoors,Mobile,0.07993084186726958
2020-12-08,1487.0,179572.0,14353.0,Indonesia,Travel,Web,0.07992894215133763
2020-12-08,2352.0,283975.0,22698.0,Indonesia,Travel,Mobile,0.07992957126507615
2020-12-08,1678.0,202542.0,16189.0,Indonesia,Pet,Web,0.079929101124705
2020-12-08,551.0,66463.0,5313.0,Indonesia,Pet,Mobile,0.07993921429968553
2020-12-08,245.0,29477.0,2356.0,Indonesia,Others,Web,0.07992672252942973
2020-12-08,6108.0,737582.0,58953.0,Indonesia,Others,Mobile,0.07992738434506265
2020-12-08,2403.0,290169.0,23193.0,Phillipines,Clothing & Accessories,Web,0.07992928259049037
2020-12-08,1293.0,156084.0,12476.0,Phillipines,Clothing & Accessories,Mobile,0.07993131903334103
2020-12-08,276.0,33283.0,2661.0,Phillipines,Electronics,Web,0.07995072559564943
2020-12-08,2047.0,247211.0,19759.0,Phillipines,Electronics,Mobile,0.07992767312134169
2020-12-08,1093.0,131914.0,10544.0,Phillipines,Home & Living,Web,0.07993086404778871
2020-12-08,1312.0,158410.0,12662.0,Phillipines,Home & Living,Mobile,0.07993182248595417
2020-12-08,986.0,118964.0,9509.0,Phillipines,Food & Beverages,Web,0.07993174405702566
2020-12-08,2455.0,296432.0,23693.0,Phillipines,Food & Beverages,Mobile,0.0799272683111135
2020-12-08,1384.0,167102.0,13356.0,Phillipines,Hobbie & Books,Web,0.07992723007504399
2020-12-08,468.0,56511.0,4517.0,Phillipines,Hobbie & Books,Mobile,0.07993134080090601
2020-12-08,1446.0,174545.0,13951.0,Phillipines,Health & Wellness,Web,0.07992781231201122
2020-12-08,548.0,66105.0,5284.0,Phillipines,Health & Wellness,Mobile,0.07993343922547462
2020-12-08,2665.0,321814.0,25722.0,Phillipines,Sports & Outdoors,Web,0.07992815725854065
2020-12-08,4228.0,510564.0,40809.0,Phillipines,Sports & Outdoors,Mobile,0.0799292547065598
2020-12-08,4034.0,487168.0,38938.0,Phillipines,Travel,Web,0.07992725302154492
2020-12-08,1069.0,129071.0,10317.0,Phillipines,Travel,Mobile,0.07993275019175493
2020-12-08,318.0,38387.0,3069.0,Phillipines,Pet,Web,0.07994894104775054
2020-12-08,182.0,21951.0,1755.0,Phillipines,Pet,Mobile,0.07995079950799508
2020-12-08,488.0,58885.0,4707.0,Phillipines,Others,Web,0.07993546743652882
2020-12-08,429.0,51749.0,4137.0,Phillipines,Others,Mobile,0.07994357378886549
2020-12-08,2251.0,271787.0,21724.0,Brazil,Clothing & Accessories,Web,0.07993023948901161
2020-12-08,1716.0,207214.0,16563.0,Brazil,Clothing & Accessories,Mobile,0.07993185788605017
2020-12-08,1061.0,128118.0,10241.0,Brazil,Electronics,Web,0.0799341232301472
2020-12-08,2562.0,309319.0,24724.0,Brazil,Electronics,Mobile,0.0799304278107714
2020-12-08,220.0,26477.0,2117.0,Brazil,Home & Living,Web,0.07995618838992333
2020-12-08,951.0,114761.0,9173.0,Brazil,Home & Living,Mobile,0.07993133555824714
2020-12-08,3958.0,477958.0,38202.0,Brazil,Food & Beverages,Web,0.07992752501265801
2020-12-08,129.0,15575.0,1245.0,Brazil,Food & Beverages,Mobile,0.07993579454253612
2020-12-08,1276.0,154005.0,12310.0,Brazil,Hobbie & Books,Web,0.07993246972500893
2020-12-08,192.0,23124.0,1849.0,Brazil,Hobbie & Books,Mobile,0.07996021449576197
2020-12-08,573.0,69174.0,5529.0,Brazil,Health & Wellness,Web,0.07992887501084223
2020-12-08,254.0,30579.0,2445.0,Brazil,Health & Wellness,Mobile,0.07995683312076915
2020-12-08,342.0,41210.0,3294.0,Brazil,Sports & Outdoors,Web,0.0799320553263771
2020-12-08,1458.0,176036.0,14071.0,Brazil,Sports & Outdoors,Mobile,0.07993251380399463
2020-12-08,2977.0,359537.0,28737.0,Brazil,Travel,Web,0.07992779602655638
2020-12-08,7181.0,867265.0,69319.0,Brazil,Travel,Mobile,0.07992828028341972
2020-12-08,5466.0,660107.0,52761.0,Brazil,Pet,Web,0.07992795107459852
2020-12-08,4611.0,556892.0,44511.0,Brazil,Pet,Mobile,0.07992752634263017
2020-12-08,2626.0,317147.0,25349.0,Brazil,Others,Web,0.07992823517170271
2020-12-08,3871.0,467507.0,37367.0,Brazil,Others,Mobile,0.07992821497859925
2020-12-08,511.0,61692.0,4931.0,Mexico,Clothing & Accessories,Web,0.07992932633080464
2020-12-08,1034.0,124852.0,9980.0,Mexico,Clothing & Accessories,Mobile,0.07993464261685836
2020-12-08,530.0,63953.0,5112.0,Mexico,Electronics,Web,0.07993370131190093
2020-12-08,1305.0,157555.0,12593.0,Mexico,Electronics,Mobile,0.07992764431468376
2020-12-08,565.0,68219.0,5453.0,Mexico,Home & Living,Web,0.07993374279892698
2020-12-08,1011.0,122089.0,9759.0,Mexico,Home & Living,Mobile,0.0799334911417081
2020-12-08,1197.0,144451.0,11546.0,Mexico,Food & Beverages,Web,0.07993021855161958
2020-12-08,2493.0,300976.0,24057.0,Mexico,Food & Beverages,Mobile,0.07992996119291904
2020-12-08,1421.0,171517.0,13709.0,Mexico,Hobbie & Books,Web,0.07992793717240856
2020-12-08,5513.0,665814.0,53217.0,Mexico,Hobbie & Books,Mobile,0.07992772756355379
2020-12-08,775.0,93494.0,7473.0,Mexico,Health & Wellness,Web,0.07993026290457142
2020-12-08,812.0,98006.0,7834.0,Mexico,Health & Wellness,Mobile,0.07993388159908577
2020-12-08,6156.0,743400.0,59418.0,Mexico,Sports & Outdoors,Web,0.0799273607748184
2020-12-08,586.0,70702.0,5652.0,Mexico,Sports & Outdoors,Mobile,0.07994116149472434
2020-12-08,59.0,7108.0,569.0,Mexico,Travel,Web,0.08005064715813168
2020-12-08,5953.0,718936.0,57463.0,Mexico,Travel,Mobile,0.07992783780475592
2020-12-08,2595.0,313355.0,25046.0,Mexico,Pet,Web,0.07992851558136937
2020-12-08,2947.0,355820.0,28440.0,Mexico,Pet,Mobile,0.07992805351020178
2020-12-08,286.0,34539.0,2761.0,Mexico,Others,Web,0.07993862011059961
2020-12-08,3022.0,364950.0,29170.0,Mexico,Others,Mobile,0.07992875736402247
2020-12-09,8182.0,992075.0,79742.0,Singapore,Clothing & Accessories,Web,0.0803790036035582
2020-12-09,2832.0,343342.0,27598.0,Singapore,Clothing & Accessories,Mobile,0.08038049524963448
2020-12-09,2572.0,311802.0,25063.0,Singapore,Electronics,Web,0.080381139312769
2020-12-09,4243.0,514522.0,41357.0,Singapore,Electronics,Mobile,0.08037945899300711
2020-12-09,2346.0,284447.0,22864.0,Singapore,Home & Living,Web,0.08038052783119527
2020-12-09,107.0,12870.0,1035.0,Singapore,Home & Living,Mobile,0.08041958041958042
2020-12-09,579.0,70197.0,5643.0,Singapore,Food & Beverages,Web,0.08038805077140049
2020-12-09,432.0,52289.0,4203.0,Singapore,Food & Beverages,Mobile,0.0803801946872191
2020-12-09,428.0,51826.0,4166.0,Singapore,Hobbie & Books,Web,0.08038436306101185
2020-12-09,1380.0,167231.0,13442.0,Singapore,Hobbie & Books,Mobile,0.08037983388247394
2020-12-09,536.0,64908.0,5218.0,Singapore,Health & Wellness,Web,0.08039070684661367
2020-12-09,553.0,66989.0,5385.0,Singapore,Health & Wellness,Mobile,0.08038633208437206
2020-12-09,1749.0,212069.0,17046.0,Singapore,Sports & Outdoors,Web,0.08037949912528469
2020-12-09,693.0,83951.0,6748.0,Singapore,Sports & Outdoors,Mobile,0.08038022179604769
2020-12-09,1682.0,203880.0,16388.0,Singapore,Travel,Web,0.08038061604865607
2020-12-09,4296.0,520951.0,41874.0,Singapore,Travel,Mobile,0.0803799205683452
2020-12-09,250.0,30312.0,2437.0,Singapore,Pet,Web,0.0803972024280813
2020-12-09,123.0,14798.0,1190.0,Singapore,Pet,Mobile,0.0804162724692526
2020-12-09,1943.0,235500.0,18930.0,Singapore,Others,Web,0.08038216560509553
2020-12-09,907.0,109977.0,8840.0,Singapore,Others,Mobile,0.08038044318357475
2020-12-09,1639.0,198682.0,15970.0,Taiwan,Clothing & Accessories,Web,0.08037970223774675
2020-12-09,559.0,67685.0,5441.0,Taiwan,Clothing & Accessories,Mobile,0.08038708724237276
2020-12-09,566.0,68610.0,5515.0,Taiwan,Electronics,Web,0.08038186853228392
2020-12-09,2998.0,363442.0,29213.0,Taiwan,Electronics,Mobile,0.08037871242178944
2020-12-09,3908.0,473841.0,38087.0,Taiwan,Home & Living,Web,0.08037928334610132
2020-12-09,4763.0,577518.0,46420.0,Taiwan,Home & Living,Mobile,0.08037844707870577
2020-12-09,4.0,449.0,37.0,Taiwan,Food & Beverages,Web,0.08240534521158129
2020-12-09,2809.0,340580.0,27376.0,Taiwan,Food & Beverages,Mobile,0.08038052733572142
2020-12-09,319.0,38648.0,3107.0,Taiwan,Hobbie & Books,Web,0.08039225833160836
2020-12-09,2810.0,340662.0,27382.0,Taiwan,Hobbie & Books,Mobile,0.08037879188168918
2020-12-09,3091.0,374757.0,30123.0,Taiwan,Health & Wellness,Web,0.08038008629591975
2020-12-09,84.0,10139.0,815.0,Taiwan,Health & Wellness,Mobile,0.08038268073774534
2020-12-09,1578.0,191304.0,15377.0,Taiwan,Sports & Outdoors,Web,0.08037991887257977
2020-12-09,2688.0,325902.0,26196.0,Taiwan,Sports & Outdoors,Mobile,0.0803799915311965
2020-12-09,343.0,41496.0,3336.0,Taiwan,Travel,Web,0.0803932909196067
2020-12-09,200.0,24215.0,1947.0,Taiwan,Travel,Mobile,0.08040470782572785
2020-12-09,1055.0,127875.0,10279.0,Taiwan,Pet,Web,0.08038318670576736
2020-12-09,323.0,39151.0,3147.0,Taiwan,Pet,Mobile,0.08038108860565503
2020-12-09,128.0,15468.0,1244.0,Taiwan,Others,Web,0.0804241013705715
2020-12-09,97.0,11662.0,938.0,Taiwan,Others,Mobile,0.08043217286914765
2020-12-09,1018.0,123398.0,9919.0,Malaysia,Clothing & Accessories,Web,0.08038217799316034
2020-12-09,2762.0,334839.0,26914.0,Malaysia,Clothing & Accessories,Mobile,0.08037892838050525
2020-12-09,4876.0,591249.0,47524.0,Malaysia,Electronics,Web,0.08037899429851045
2020-12-09,1273.0,154312.0,12404.0,Malaysia,Electronics,Mobile,0.08038260148271036
2020-12-09,432.0,52289.0,4203.0,Malaysia,Home & Living,Web,0.0803801946872191
2020-12-09,876.0,106189.0,8536.0,Malaysia,Home & Living,Mobile,0.08038497396152144
2020-12-09,2177.0,263944.0,21216.0,Malaysia,Food & Beverages,Web,0.08038068681235414
2020-12-09,270.0,32632.0,2623.0,Malaysia,Food & Beverages,Mobile,0.08038122088747242
2020-12-09,1556.0,188633.0,15163.0,Malaysia,Hobbie & Books,Web,0.08038360202085532
2020-12-09,1029.0,124723.0,10025.0,Malaysia,Hobbie & Books,Mobile,0.08037811790928698
2020-12-09,2697.0,327005.0,26285.0,Malaysia,Health & Wellness,Web,0.08038103392914482
2020-12-09,802.0,97199.0,7813.0,Malaysia,Health & Wellness,Mobile,0.08038148540622846
2020-12-09,3385.0,410451.0,32992.0,Malaysia,Sports & Outdoors,Web,0.08037987482062414
2020-12-09,865.0,104859.0,8429.0,Malaysia,Sports & Outdoors,Mobile,0.0803841348858944
2020-12-09,134.0,16241.0,1306.0,Malaysia,Travel,Web,0.08041376762514624
2020-12-09,212.0,25595.0,2058.0,Malaysia,Travel,Mobile,0.08040632936120336
2020-12-09,827.0,100263.0,8059.0,Malaysia,Pet,Web,0.08037860427076789
2020-12-09,4366.0,529347.0,42549.0,Malaysia,Pet,Mobile,0.08038016650703603
2020-12-09,1391.0,168599.0,13552.0,Malaysia,Others,Web,0.08038007342866803
2020-12-09,3915.0,474646.0,38152.0,Malaysia,Others,Mobile,0.08037990418122137
2020-12-09,1913.0,231938.0,18643.0,Thailand,Clothing & Accessories,Web,0.08037923927946261
2020-12-09,687.0,83253.0,6692.0,Thailand,Clothing & Accessories,Mobile,0.08038148775419504
2020-12-09,1763.0,213784.0,17184.0,Thailand,Electronics,Web,0.08038019683418778
2020-12-09,265.0,32104.0,2581.0,Thailand,Electronics,Mobile,0.08039496635933217
2020-12-09,603.0,73011.0,5869.0,Thailand,Home & Living,Web,0.0803851474435359
2020-12-09,2166.0,262630.0,21110.0,Thailand,Home & Living,Mobile,0.08037924075695846
2020-12-09,3479.0,421816.0,33905.0,Thailand,Food & Beverages,Web,0.08037864851025092
2020-12-09,4065.0,492878.0,39617.0,Thailand,Food & Beverages,Mobile,0.08037891729799261
2020-12-09,2341.0,283858.0,22816.0,Thailand,Hobbie & Books,Web,0.08037821727765292
2020-12-09,241.0,29140.0,2343.0,Thailand,Hobbie & Books,Mobile,0.08040494166094715
2020-12-09,921.0,111579.0,8969.0,Thailand,Health & Wellness,Web,0.08038250925353337
2020-12-09,1928.0,233708.0,18786.0,Thailand,Health & Wellness,Mobile,0.08038235747171685
2020-12-09,2562.0,310633.0,24969.0,Thailand,Sports & Outdoors,Web,0.08038102841616956
2020-12-09,4005.0,485580.0,39031.0,Thailand,Sports & Outdoors,Mobile,0.08038016392767412
2020-12-09,150.0,18081.0,1454.0,Thailand,Travel,Web,0.08041590619987833
2020-12-09,1007.0,122071.0,9812.0,Thailand,Travel,Mobile,0.08037945130293027
2020-12-09,2324.0,281816.0,22652.0,Thailand,Pet,Web,0.08037868680273653
2020-12-09,2691.0,326267.0,26225.0,Thailand,Pet,Mobile,0.08037895343384406
2020-12-09,3944.0,478173.0,38435.0,Thailand,Others,Web,0.08037885869758435
2020-12-09,96.0,11542.0,928.0,Thailand,Others,Mobile,0.08040201005025126
2020-12-09,605.0,73275.0,5890.0,Indonesia,Clothing & Accessories,Web,0.08038212214261345
2020-12-09,256.0,30951.0,2488.0,Indonesia,Clothing & Accessories,Mobile,0.08038512487480211
2020-12-09,832.0,100801.0,8103.0,Indonesia,Electronics,Web,0.08038610728068174
2020-12-09,1211.0,146801.0,11800.0,Indonesia,Electronics,Mobile,0.0803809238356687
2020-12-09,987.0,119613.0,9615.0,Indonesia,Home & Living,Web,0.08038423917132753
2020-12-09,101.0,12191.0,980.0,Indonesia,Home & Living,Mobile,0.08038717086375195
2020-12-09,3365.0,408023.0,32797.0,Indonesia,Food & Beverages,Web,0.08038027268070673
2020-12-09,609.0,73846.0,5936.0,Indonesia,Food & Beverages,Mobile,0.08038350079895999
2020-12-09,653.0,79070.0,6356.0,Indonesia,Hobbie & Books,Web,0.08038446945744278
2020-12-09,375.0,45471.0,3655.0,Indonesia,Hobbie & Books,Mobile,0.08038090211343493
2020-12-09,2334.0,282920.0,22741.0,Indonesia,Health & Wellness,Web,0.0803796126113389
2020-12-09,268.0,32459.0,2609.0,Indonesia,Health & Wellness,Mobile,0.08037832342339567
2020-12-09,2745.0,332841.0,26754.0,Indonesia,Sports & Outdoors,Web,0.08038072232687679
2020-12-09,2201.0,266853.0,21450.0,Indonesia,Sports & Outdoors,Mobile,0.0803813335431867
2020-12-09,482.0,58440.0,4698.0,Indonesia,Travel,Web,0.08039014373716633
2020-12-09,2652.0,321555.0,25847.0,Indonesia,Travel,Mobile,0.08038127225513521
2020-12-09,2029.0,245946.0,19769.0,Indonesia,Pet,Web,0.08037943288364112
2020-12-09,526.0,63703.0,5121.0,Indonesia,Pet,Mobile,0.08038867871214857
2020-12-09,1046.0,126733.0,10187.0,Indonesia,Others,Web,0.08038158964121421
2020-12-09,1183.0,143362.0,11524.0,Indonesia,Others,Mobile,0.08038392321535692
2020-12-09,1237.0,149903.0,12049.0,Phillipines,Clothing & Accessories,Web,0.08037864485700753
2020-12-09,378.0,45736.0,3677.0,Phillipines,Clothing & Accessories,Mobile,0.08039618681126465
2020-12-09,344.0,41623.0,3346.0,Phillipines,Electronics,Web,0.0803882468827331
2020-12-09,974.0,118105.0,9494.0,Phillipines,Electronics,Mobile,0.08038609711697219
2020-12-09,558.0,67586.0,5433.0,Phillipines,Home & Living,Web,0.08038647057082828
2020-12-09,261.0,31607.0,2541.0,Phillipines,Home & Living,Mobile,0.08039358369981334
2020-12-09,1569.0,190171.0,15286.0,Phillipines,Food & Beverages,Web,0.08038028931856066
2020-12-09,1506.0,182615.0,14679.0,Phillipines,Food & Beverages,Mobile,0.08038222489937848
2020-12-09,475.0,57575.0,4628.0,Phillipines,Hobbie & Books,Web,0.08038211029092487
2020-12-09,186.0,22515.0,1810.0,Phillipines,Hobbie & Books,Mobile,0.08039085054408172
2020-12-09,5540.0,671792.0,53998.0,Phillipines,Health & Wellness,Web,0.08037904589515803
2020-12-09,9096.0,1102955.0,88654.0,Phillipines,Health & Wellness,Mobile,0.08037861925463867
2020-12-09,623.0,75465.0,6066.0,Phillipines,Sports & Outdoors,Web,0.08038163387000596
2020-12-09,4256.0,516044.0,41479.0,Phillipines,Sports & Outdoors,Mobile,0.08037880490810861
2020-12-09,1566.0,189819.0,15258.0,Phillipines,Travel,Web,0.08038183743460876
2020-12-09,1785.0,216392.0,17394.0,Phillipines,Travel,Mobile,0.08038189951569374
2020-12-09,180.0,21731.0,1747.0,Phillipines,Pet,Web,0.08039206663292071
2020-12-09,10486.0,1271547.0,102205.0,Phillipines,Pet,Mobile,0.08037846811796968
2020-12-09,1120.0,135784.0,10915.0,Phillipines,Others,Web,0.08038502327225594
2020-12-09,435.0,52653.0,4233.0,Phillipines,Others,Mobile,0.08039427952823201
2020-12-09,2271.0,275319.0,22130.0,Brazil,Clothing & Accessories,Web,0.08037948706772871
2020-12-09,7.0,738.0,60.0,Brazil,Clothing & Accessories,Mobile,0.08130081300813008
2020-12-09,5614.0,680714.0,54715.0,Brazil,Electronics,Web,0.08037883751472719
2020-12-09,2880.0,349210.0,28069.0,Brazil,Electronics,Mobile,0.08037856876950832
2020-12-09,3563.0,431961.0,34721.0,Brazil,Home & Living,Web,0.08037994170770046
2020-12-09,2647.0,320961.0,25799.0,Brazil,Home & Living,Mobile,0.08038048236390091
2020-12-09,230.0,27783.0,2234.0,Brazil,Food & Beverages,Web,0.08040888312997156
2020-12-09,3861.0,468191.0,37633.0,Brazil,Food & Beverages,Mobile,0.0803795886721445
2020-12-09,635.0,76916.0,6183.0,Brazil,Hobbie & Books,Web,0.08038639554839046
2020-12-09,597.0,72332.0,5814.0,Brazil,Hobbie & Books,Mobile,0.0803793618315545
2020-12-09,1043.0,126409.0,10161.0,Brazil,Health & Wellness,Web,0.0803819348305896
2020-12-09,6688.0,810919.0,65181.0,Brazil,Health & Wellness,Mobile,0.08037917473878402
2020-12-09,1041.0,126209.0,10145.0,Brazil,Sports & Outdoors,Web,0.08038254007241956
2020-12-09,1234.0,149620.0,12027.0,Brazil,Sports & Outdoors,Mobile,0.08038363855099585
2020-12-09,39.0,4685.0,377.0,Brazil,Travel,Web,0.08046958377801494
2020-12-09,115.0,13883.0,1116.0,Brazil,Travel,Mobile,0.08038608369948859
2020-12-09,1898.0,230086.0,18494.0,Brazil,Pet,Web,0.08037864102987578
2020-12-09,750.0,90922.0,7309.0,Brazil,Pet,Mobile,0.08038758496293526
2020-12-09,572.0,69316.0,5572.0,Brazil,Others,Web,0.08038548098563102
2020-12-09,928.0,112475.0,9041.0,Brazil,Others,Mobile,0.0803823071793732
2020-12-09,314.0,37966.0,3052.0,Mexico,Clothing & Accessories,Web,0.08038771532423748
2020-12-09,4784.0,580085.0,46627.0,Mexico,Clothing & Accessories,Mobile,0.08037959954144651
2020-12-09,460.0,55732.0,4480.0,Mexico,Electronics,Web,0.0803846981985215
2020-12-09,2537.0,307606.0,24725.0,Mexico,Electronics,Mobile,0.08037879625234878
2020-12-09,5278.0,639972.0,51440.0,Mexico,Home & Living,Web,0.0803785165600995
2020-12-09,1864.0,226035.0,18169.0,Mexico,Home & Living,Mobile,0.08038135686951135
2020-12-09,2934.0,355731.0,28594.0,Mexico,Food & Beverages,Web,0.08038096201905372
2020-12-09,862.0,104421.0,8394.0,Mexico,Food & Beverages,Mobile,0.08038612922687965
2020-12-09,1267.0,153631.0,12349.0,Mexico,Hobbie & Books,Web,0.08038091270641992
2020-12-09,2444.0,296273.0,23814.0,Mexico,Hobbie & Books,Mobile,0.08037856976504777
2020-12-09,2638.0,319827.0,25708.0,Mexico,Health & Wellness,Web,0.0803809559543128
2020-12-09,609.0,73847.0,5936.0,Mexico,Health & Wellness,Mobile,0.08038241228485923
2020-12-09,1229.0,148930.0,11971.0,Mexico,Sports & Outdoors,Web,0.08038004431612167
2020-12-09,593.0,71791.0,5771.0,Mexico,Sports & Outdoors,Mobile,0.08038612082294438
2020-12-09,1080.0,130931.0,10525.0,Mexico,Travel,Web,0.08038585209003216
2020-12-09,1097.0,132965.0,10688.0,Mexico,Travel,Mobile,0.08038205542812019
2020-12-09,470.0,56966.0,4579.0,Mexico,Pet,Web,0.08038128006179124
2020-12-09,1428.0,173127.0,13916.0,Mexico,Pet,Mobile,0.08038029885575329
2020-12-09,634.0,76785.0,6172.0,Mexico,Others,Web,0.08038028260728007
2020-12-09,2973.0,360459.0,28974.0,Mexico,Others,Mobile,0.08038084775244896
2020-12-10,223.0,26634.0,2139.0,Singapore,Clothing & Accessories,Web,0.08031088082901554
2020-12-10,465.0,55561.0,4462.0,Singapore,Clothing & Accessories,Mobile,0.08030812980327928
2020-12-10,47.0,5551.0,446.0,Singapore,Electronics,Web,0.08034588362457215
2020-12-10,1298.0,155161.0,12459.0,Singapore,Electronics,Mobile,0.08029723964140474
2020-12-10,85.0,10126.0,814.0,Singapore,Home & Living,Web,0.08038712225952992
2020-12-10,2021.0,241678.0,19406.0,Singapore,Home & Living,Mobile,0.08029692400632246
2020-12-10,1937.0,231597.0,18597.0,Singapore,Food & Beverages,Web,0.08029896760320729
2020-12-10,78.0,9218.0,741.0,Singapore,Food & Beverages,Mobile,0.08038620091126057
2020-12-10,1368.0,163556.0,13133.0,Singapore,Hobbie & Books,Web,0.08029665680256304
2020-12-10,46.0,5431.0,437.0,Singapore,Hobbie & Books,Mobile,0.08046400294605045
2020-12-10,6047.0,723184.0,58069.0,Singapore,Health & Wellness,Web,0.08029630080311512
2020-12-10,1017.0,121594.0,9764.0,Singapore,Health & Wellness,Mobile,0.080300014803362
2020-12-10,1034.0,123631.0,9928.0,Singapore,Sports & Outdoors,Web,0.08030348375407463
2020-12-10,51.0,6021.0,484.0,Singapore,Sports & Outdoors,Mobile,0.08038531805347948
2020-12-10,528.0,63091.0,5066.0,Singapore,Travel,Web,0.08029671426986416
2020-12-10,2963.0,354339.0,28453.0,Singapore,Travel,Mobile,0.08029880989673731
2020-12-10,3602.0,430725.0,34586.0,Singapore,Pet,Web,0.08029717337048001
2020-12-10,1331.0,159100.0,12776.0,Singapore,Pet,Mobile,0.0803016970458831
2020-12-10,6608.0,790214.0,63452.0,Singapore,Others,Web,0.08029723593861916
2020-12-10,678.0,81028.0,6507.0,Singapore,Others,Mobile,0.08030557338204078
